Center,Tile1,PtDistance1,GCPDistance1,Tile2,PtDistance2,GCPDistance2,Tile3,PtDistance3,GCPDistance3,Tile4,PtDistance4,GCPDistance4,Tile5,PtDistance5,GCPDistance5,Tile6,PtDistance6,GCPDistance6,Tile7,PtDistance7,GCPDistance7,Tile8,PtDistance8,GCPDistance8
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h102-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,1534.7633687978828,63.45747940517276,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h101-i001.reference.tif,1629.54508478914,35.15718200108173,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,2889.404508267549,3088.464269715184,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h100-i001.reference.tif,3013.568146987155,84.6457956229624,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,3355.359741194713,35.47865212623737,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h30-i001.reference.tif,3372.061009561841,1986.2057845128165,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,3398.6313778732074,46.99234297427577,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h29-i001.reference.tif,3526.7680454145784,3595.5181341605794
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,1358.037460834738,1558.9022783347539,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h102-i001.reference.tif,1534.7633687978828,69.83318892862154,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h105-i001.reference.tif,2917.0438205698715,28.39637267992689,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,3019.5640959683337,44.99983786951925,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h101-i001.reference.tif,3160.3742971889787,52.590611673968475,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,3263.348620897148,3275.9842069206857,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h31-i001.reference.tif,3447.696123266426,3557.7292733539716,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,3651.881500307032,3671.758378156168
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,1358.037460834738,1569.8498373293883,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h105-i001.reference.tif,1559.1999723288052,11.10323096847784,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h102-i001.reference.tif,2889.404508267549,66.08313129193981,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,2976.836191639513,23.252100962794728,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h106-i001.reference.tif,3235.96308402318,8.220191075816649,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h32-i001.reference.tif,3421.997876582634,37.23921850972152,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,3450.67122385493,10.287531583820254,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,3456.3220960128906,20.678119720477614
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h105-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,1559.1999723288052,10.9015169678505,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h106-i001.reference.tif,1676.7976384180436,1743.4336393076173,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,2917.0438205698715,30.176713085603193,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,3120.454985304848,14.275679531725029,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,3196.2542101173067,5.622693830843258,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h33-i001.reference.tif,3358.844198477238,55.98467513353745,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h107-i001.reference.tif,3389.1090131158,59.44884516041474,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,3401.728214404683,30.37784700594937
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h135-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h134-i001.reference.tif,1532.9951330687943,24.651421631012404,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h136-i001.reference.tif,1568.675490078107,12.886332570430476,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h28-i001.reference.tif,2738.80963850931,13.351478349687131,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h137-i001.reference.tif,2779.467332347777,23.087257499673196,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h29-i001.reference.tif,3287.226520936548,70.9530817495315,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h27-i001.reference.tif,3299.143855547395,56.473550036164355,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h94-i001.reference.tif,3490.056143799104,24.47318957843821,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni6h95-i001.reference.tif,3825.831252017109,19.7461725712898
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h148-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,1809.2914700848237,6.268841103091617,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,3175.1890216531424,8.474177285589114,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h107-i001.reference.tif,3243.5640834852275,44.18940167001133,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h106-i001.reference.tif,3451.083943195182,16.796189975863882,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h83-i001.reference.tif,3583.3018355778718,38.286890030450145,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h82-i001.reference.tif,3712.5188503840063,53.070419074058925,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h108-i001.reference.tif,3885.3506617980606,48.504311533347696,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,1392.0719882927308,11.148796659589964,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h148-i001.reference.tif,1809.2914700848237,6.270333746797647,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,2943.4938493692766,21.170136932862693,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h106-i001.reference.tif,2962.746984122099,8.023480799156362,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h105-i001.reference.tif,3196.2542101173067,8.541162153029724,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,3622.065525206311,18.064701123534192,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h107-i001.reference.tif,3674.727574932526,53.7391791259861,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h83-i001.reference.tif,3939.5409811923855,38.36653551903657
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,1392.0719882927308,14.015202975921515,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,1571.5316802061056,20.22798037019624,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h105-i001.reference.tif,3120.454985304848,14.085396167869185,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h148-i001.reference.tif,3175.1890216531424,8.907408498326287,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,3268.605544472619,15.684649262571963,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,3450.67122385493,10.569717770919105,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,3480.206249697909,21.016359568248063,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h106-i001.reference.tif,3595.3442586189826,14.247795533742696
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,1571.5316802061056,20.416457732544863,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,1699.745895110873,16.25068361850912,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,2943.4938493692766,21.22538945713686,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,2976.836191639513,22.68147736528896,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,3021.1131302669373,17.44645041167707,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,3263.348620897148,3281.2977727529665,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h105-i001.reference.tif,3401.728214404683,29.28196613887627,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,3780.644447540929,4048.3808815044135
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,1332.8764170542663,20.404204060374266,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,1699.745895110873,15.51075155428747,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h154-i001.reference.tif,2566.851491891912,36.18318089150886,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,3019.5640959683337,45.49498509175762,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,3268.605544472619,14.217555990663639,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h102-i001.reference.tif,3355.359741194713,38.61472430768468,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h104-i001.reference.tif,3456.3220960128906,22.56708099036736,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,3753.30343325108,23.375942225693382
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h154-i001.reference.tif,1250.491887916348,21.69178079377675,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,1332.8764170542663,19.66870806807422,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h155-i001.reference.tif,3005.7746704041256,34.37382161630984,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,3021.1131302669373,21.268969600590058,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h102-i001.reference.tif,3398.6313778732074,50.305528464583475,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h2-i001.reference.tif,3607.052513009263,18.55279903515359,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h103-i001.reference.tif,3651.881500307032,22.911136642172483,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h101-i001.reference.tif,3702.223366471799,14.033767049362623
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h154-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,1250.491887916348,22.282176955473762,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h155-i001.reference.tif,1758.0434620437582,11.984757340253072,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,2566.851491891912,35.19516874920731,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h101-i001.reference.tif,3351.423871050887,58.37369544013993,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h100-i001.reference.tif,3481.8769932264977,27.900760041428143,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h2-i001.reference.tif,3546.201422512202,25.999083843179147,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h102-i001.reference.tif,3626.058049829266,81.28490375993978,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h156-i001.reference.tif,3642.33383649684,9.258161600593079
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h155-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h154-i001.reference.tif,1758.0434620437582,15.215509999907745,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h156-i001.reference.tif,1884.3752383325104,10.076323279621457,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,3005.7746704041256,33.65184595857234,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h100-i001.reference.tif,3176.625633064605,41.40858310494846,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h157-i001.reference.tif,3199.710951768307,12.169224823539473,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h99-i001.reference.tif,3440.53140212212,45.75828639538082,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h3-i001.reference.tif,3529.7075963792727,3443.5517889669104,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h4-i001.reference.tif,3592.500562275804,23.531124250113532
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h82-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h83-i001.reference.tif,1651.061772551746,19.887355395856385,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,3432.327815610161,43.797655964222585,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h148-i001.reference.tif,3712.5188503840063,54.13851249866618,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h83-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h82-i001.reference.tif,1651.061772551746,21.858386973589145,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,1784.2294445875546,21.354021847517394,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h112-i001.reference.tif,3310.29522393491,49.894811679591776,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h148-i001.reference.tif,3583.3018355778718,37.76641154695138,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,3939.5409811923855,40.05668306224686,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h83-i001.reference.tif,1784.2294445875546,23.153638639881716,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h112-i001.reference.tif,3075.713985882903,51.70150458003342,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,3338.1713468704243,24.034836341933463,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h111-i001.reference.tif,3375.3859528419925,23.081441850635517,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h82-i001.reference.tif,3432.327815610161,36.77890444924537,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h150-i001.reference.tif,3480.206249697909,20.604247224566702,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h149-i001.reference.tif,3622.065525206311,20.06151793666215,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h110-i001.reference.tif,2633.40490616681,16.49840748154602,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h2-i001.reference.tif,3078.746398535081,12.701177340807595,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,3338.1713468704243,25.269813891406823,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h111-i001.reference.tif,3396.3391892137456,4256.152655641231,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h152-i001.reference.tif,3753.30343325108,22.349112090908122,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h151-i001.reference.tif,3780.644447540929,27.525060585586868,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h110-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h111-i001.reference.tif,1625.489041697618,28.391165455376598,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,2633.40490616681,16.492908181987953,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h112-i001.reference.tif,3334.662955410915,28.937569826431048,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h111-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h110-i001.reference.tif,1625.489041697618,29.459465504914114,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h112-i001.reference.tif,1715.0863433170505,1229.4491178018593,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,3375.3859528419925,24.342618250722367,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,3396.3391892137456,3832.562650780979,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h112-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h111-i001.reference.tif,1715.0863433170505,1298.545020436352,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h84-i001.reference.tif,3075.713985882903,45.001334023548914,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h83-i001.reference.tif,3310.29522393491,51.57170954273506,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h110-i001.reference.tif,3334.662955410915,28.586663684536976,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h2-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h3-i001.reference.tif,1524.2016819532653,8.529145478951982,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h4-i001.reference.tif,3027.015201889005,26.682903459892696,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni7h86-i001.reference.tif,3078.746398535081,15.362641515612403,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h154-i001.reference.tif,3546.201422512202,3484.2235647483963,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h153-i001.reference.tif,3607.052513009263,3468.0760187799087,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h3-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h4-i001.reference.tif,1503.4826446675258,23.70913569546896,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h2-i001.reference.tif,1524.2016819532653,8.289208848544,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni8h5-i001.reference.tif,3031.672788820722,36.45672100127788,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h155-i001.reference.tif,3529.7075963792727,3282.759861281164,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni5h154-i001.reference.tif,3770.8520907228713,38.77982796449921,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h8-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h9-i001.reference.tif,1466.0646359774782,1811.6278982541173,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h7-i001.reference.tif,2076.135092624353,19.72079572569503,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h11-i001.reference.tif,2540.4454513314517,5801.588104084604,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h150-i001.reference.tif,2945.255372261161,5339.670252491012,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h149-i001.reference.tif,3268.9684509342524,2879.6512160180814,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h6-i001.reference.tif,3474.6180940150857,3099.12746161619,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni4h123-i001.reference.tif,3581.3794772758592,4108.621152187741,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h151-i001.reference.tif,3935.179171162515,5065.698098300563
