Filename,P1X,P1Y,P2X,P2Y,P3X,P3Y,P4X,P4Y,Current EPSG,Original EPSG
D:\MacConnell\Photos_Satellite\19TCH450160\19TCH450160.jp2,250171.8586,925767.6421,251627.1344,927311.3467,250127.6431,927267.1279,251671.3478,925811.8522,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450175\19TCH450175.jp2,250127.6431,927267.1279,251582.9124,928810.8434,250083.4189,928766.616,251627.1344,927311.3467,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450190\19TCH450190.jp2,250083.4189,928766.616,251538.6818,930310.3424,250039.186,930266.1062,251582.9124,928810.8434,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450205\19TCH450205.jp2,250039.186,930266.1062,251494.4425,931809.8437,249994.9443,931765.5989,251538.6818,930310.3424,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450220\19TCH450220.jp2,249994.9443,931765.5989,251450.1946,933309.3474,249950.6939,933265.0939,251494.4425,931809.8437,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450235\19TCH450235.jp2,249950.6939,933265.0939,251405.938,934808.8537,249906.4349,934764.5915,251450.1946,933309.3474,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450250\19TCH450250.jp2,249906.4349,934764.5915,251361.6729,936308.3625,249862.167,936264.0917,251405.938,934808.8537,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450265\19TCH450265.jp2,249862.167,936264.0917,251317.399,937807.874,249817.8905,937763.5945,251361.6729,936308.3625,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450280\19TCH450280.jp2,249817.8905,937763.5945,251273.1165,939307.3883,249773.6052,939263.1001,251317.399,937807.874,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450295\19TCH450295.jp2,249773.6052,939263.1001,251228.8254,940806.9054,249729.3112,940762.6085,251273.1165,939307.3883,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450310\19TCH450310.jp2,249729.3112,940762.6085,251184.5256,942306.4255,249685.0084,942262.1199,251228.8254,940806.9054,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450325\19TCH450325.jp2,249685.0084,942262.1199,251140.2171,943805.9486,249640.6969,943761.6342,251184.5256,942306.4255,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450340\19TCH450340.jp2,249640.6969,943761.6342,251095.9,945305.4747,249596.3766,945261.1517,251140.2171,943805.9486,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450355\19TCH450355.jp2,249596.3766,945261.1517,251051.5742,946805.0041,249552.0476,946760.6723,251095.9,945305.4747,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450370\19TCH450370.jp2,249552.0476,946760.6723,251007.2397,948304.5367,249507.7098,948260.1962,251051.5742,946805.0041,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450385\19TCH450385.jp2,249507.7098,948260.1962,250962.8965,949804.0727,249463.3632,949759.7234,251007.2397,948304.5367,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450400\19TCH450400.jp2,249463.3632,949759.7234,250918.5446,951303.6121,249419.0079,951259.2541,250962.8965,949804.0727,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450415\19TCH450415.jp2,249419.0079,951259.2541,250874.1841,952803.155,249374.6437,952758.7883,250918.5446,951303.6121,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450430\19TCH450430.jp2,249374.6437,952758.7883,250829.8148,954302.7015,249330.2709,954258.326,250874.1841,952803.155,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450445\19TCH450445.jp2,249330.2709,954258.326,250785.4369,955802.2516,249285.8892,955757.8675,250829.8148,954302.7015,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450460\19TCH450460.jp2,249285.8892,955757.8675,250741.0502,957301.8056,249241.4987,957257.4127,250785.4369,955802.2516,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450475\19TCH450475.jp2,249241.4987,957257.4127,250696.6548,958801.3634,249197.0995,958756.9617,250741.0502,957301.8056,26986,6348
D:\MacConnell\Photos_Satellite\19TCH450490\19TCH450490.jp2,249197.0995,958756.9617,250652.2507,960300.9251,249152.6914,960256.5147,250696.6548,958801.3634,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465025\19TCH465025.jp2,252068.8809,912316.4857,253524.2286,913860.1039,252024.745,913815.9644,253568.3632,912360.6167,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465040\19TCH465040.jp2,252024.745,913815.9644,253480.0855,915359.5926,251980.6004,915315.4445,253524.2286,913860.1039,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465055\19TCH465055.jp2,251980.6004,915315.4445,253435.9339,916859.0827,251936.4473,916814.9261,253480.0855,915359.5926,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465070\19TCH465070.jp2,251936.4473,916814.9261,253391.7738,918358.5745,251892.2855,918314.4093,253435.9339,916859.0827,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465085\19TCH465085.jp2,251892.2855,918314.4093,253347.6052,919858.0679,251848.1152,919813.8942,253391.7738,918358.5745,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465100\19TCH465100.jp2,251848.1152,919813.8942,253303.4281,921357.5632,251803.9362,921313.3808,253347.6052,919858.0679,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465115\19TCH465115.jp2,251803.9362,921313.3808,253259.2424,922857.0602,251759.7487,922812.8693,253303.4281,921357.5632,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465130\19TCH465130.jp2,251759.7487,922812.8693,253215.0483,924356.5592,251715.5525,924312.3597,253259.2424,922857.0602,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465145\19TCH465145.jp2,251715.5525,924312.3597,253170.8455,925856.0602,251671.3478,925811.8522,253215.0483,924356.5592,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465160\19TCH465160.jp2,251671.3478,925811.8522,253126.6343,927355.5633,251627.1344,927311.3467,253170.8455,925856.0602,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465175\19TCH465175.jp2,251627.1344,927311.3467,253082.4145,928855.0686,251582.9124,928810.8434,253126.6343,927355.5633,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465190\19TCH465190.jp2,251582.9124,928810.8434,253038.1862,930354.5761,251538.6818,930310.3424,253082.4145,928855.0686,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465205\19TCH465205.jp2,251538.6818,930310.3424,252993.9493,931854.086,251494.4425,931809.8437,253038.1862,930354.5761,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465220\19TCH465220.jp2,251494.4425,931809.8437,252949.7039,933353.5984,251450.1946,933309.3474,252993.9493,931854.086,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465235\19TCH465235.jp2,251450.1946,933309.3474,252905.4499,934853.1132,251405.938,934808.8537,252949.7039,933353.5984,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465250\19TCH465250.jp2,251405.938,934808.8537,252861.1873,936352.6307,251361.6729,936308.3625,252905.4499,934853.1132,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465265\19TCH465265.jp2,251361.6729,936308.3625,252816.9162,937852.1508,251317.399,937807.874,252861.1873,936352.6307,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465280\19TCH465280.jp2,251317.399,937807.874,252772.6366,939351.6737,251273.1165,939307.3883,252816.9162,937852.1508,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465295\19TCH465295.jp2,251273.1165,939307.3883,252728.3483,940851.1994,251228.8254,940806.9054,252772.6366,939351.6737,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465310\19TCH465310.jp2,251228.8254,940806.9054,252684.0515,942350.7281,251184.5256,942306.4255,252728.3483,940851.1994,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465325\19TCH465325.jp2,251184.5256,942306.4255,252639.7461,943850.2598,251140.2171,943805.9486,252684.0515,942350.7281,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465340\19TCH465340.jp2,251140.2171,943805.9486,252595.4321,945349.7946,251095.9,945305.4747,252639.7461,943850.2598,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465355\19TCH465355.jp2,251095.9,945305.4747,252551.1095,946849.3326,251051.5742,946805.0041,252595.4321,945349.7946,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465370\19TCH465370.jp2,251051.5742,946805.0041,252506.7783,948348.8739,251007.2397,948304.5367,252551.1095,946849.3326,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465385\19TCH465385.jp2,251007.2397,948304.5367,252462.4385,949848.4185,250962.8965,949804.0727,252506.7783,948348.8739,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465400\19TCH465400.jp2,250962.8965,949804.0727,252418.0901,951347.9665,250918.5446,951303.6121,252462.4385,949848.4185,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465415\19TCH465415.jp2,250918.5446,951303.6121,252373.7331,952847.5181,250874.1841,952803.155,252418.0901,951347.9665,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465430\19TCH465430.jp2,250874.1841,952803.155,252329.3675,954347.0732,250829.8148,954302.7015,252373.7331,952847.5181,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465445\19TCH465445.jp2,250829.8148,954302.7015,252284.9933,955846.6321,250785.4369,955802.2516,252329.3675,954347.0732,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465460\19TCH465460.jp2,250785.4369,955802.2516,252240.6104,957346.1947,250741.0502,957301.8056,252284.9933,955846.6321,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465475\19TCH465475.jp2,250741.0502,957301.8056,252196.2189,958845.7612,250696.6548,958801.3634,252240.6104,957346.1947,26986,6348
D:\MacConnell\Photos_Satellite\19TCH465490\19TCH465490.jp2,250696.6548,958801.3634,252151.8188,960345.3316,250652.2507,960300.9251,252196.2189,958845.7612,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480040\19TCH480040.jp2,253524.2286,913860.1039,254979.5792,915403.7392,253480.0855,915359.5926,255023.7208,913904.2421,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480055\19TCH480055.jp2,253480.0855,915359.5926,254935.4291,916903.2378,253435.9339,916859.0827,254979.5792,915403.7392,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480070\19TCH480070.jp2,253435.9339,916859.0827,254891.2707,918402.738,253391.7738,918358.5745,254935.4291,916903.2378,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480085\19TCH480085.jp2,253391.7738,918358.5745,254847.1038,919902.2399,253347.6052,919858.0679,254891.2707,918402.738,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480100\19TCH480100.jp2,253347.6052,919858.0679,254802.9285,921401.7436,253303.4281,921357.5632,254847.1038,919902.2399,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480115\19TCH480115.jp2,253303.4281,921357.5632,254758.7447,922901.2492,253259.2424,922857.0602,254802.9285,921401.7436,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480130\19TCH480130.jp2,253259.2424,922857.0602,254714.5525,924400.7566,253215.0483,924356.5592,254758.7447,922901.2492,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480145\19TCH480145.jp2,253215.0483,924356.5592,254670.3518,925900.2661,253170.8455,925856.0602,254714.5525,924400.7566,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480160\19TCH480160.jp2,253170.8455,925856.0602,254626.1427,927399.7777,253126.6343,927355.5633,254670.3518,925900.2661,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480175\19TCH480175.jp2,253126.6343,927355.5633,254581.9252,928899.2915,253082.4145,928855.0686,254626.1427,927399.7777,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480190\19TCH480190.jp2,253082.4145,928855.0686,254537.6992,930398.8076,253038.1862,930354.5761,254581.9252,928899.2915,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480205\19TCH480205.jp2,253038.1862,930354.5761,254493.4647,931898.326,252993.9493,931854.086,254537.6992,930398.8076,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480220\19TCH480220.jp2,252993.9493,931854.086,254449.2217,933397.8468,252949.7039,933353.5984,254493.4647,931898.326,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480235\19TCH480235.jp2,252949.7039,933353.5984,254404.9703,934897.3702,252905.4499,934853.1132,254449.2217,933397.8468,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480250\19TCH480250.jp2,252905.4499,934853.1132,254360.7104,936396.8962,252861.1873,936352.6307,254404.9703,934897.3702,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480265\19TCH480265.jp2,252861.1873,936352.6307,254316.442,937896.4248,252816.9162,937852.1508,254360.7104,936396.8962,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480280\19TCH480280.jp2,252816.9162,937852.1508,254272.1651,939395.9562,252772.6366,939351.6737,254316.442,937896.4248,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480295\19TCH480295.jp2,252772.6366,939351.6737,254227.8798,940895.4905,252728.3483,940851.1994,254272.1651,939395.9562,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480310\19TCH480310.jp2,252728.3483,940851.1994,254183.5859,942395.0277,252684.0515,942350.7281,254227.8798,940895.4905,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480325\19TCH480325.jp2,252684.0515,942350.7281,254139.2836,943894.568,252639.7461,943850.2598,254183.5859,942395.0277,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480340\19TCH480340.jp2,252639.7461,943850.2598,254094.9727,945394.1113,252595.4321,945349.7946,254139.2836,943894.568,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480355\19TCH480355.jp2,252595.4321,945349.7946,254050.6534,946893.6579,252551.1095,946849.3326,254094.9727,945394.1113,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480370\19TCH480370.jp2,252551.1095,946849.3326,254006.3255,948393.2077,252506.7783,948348.8739,254050.6534,946893.6579,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480385\19TCH480385.jp2,252506.7783,948348.8739,253961.9891,949892.7608,252462.4385,949848.4185,254006.3255,948393.2077,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480400\19TCH480400.jp2,252462.4385,949848.4185,253917.6442,951392.3174,252418.0901,951347.9665,253961.9891,949892.7608,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480415\19TCH480415.jp2,252418.0901,951347.9665,253873.2907,952891.8776,252373.7331,952847.5181,253917.6442,951392.3174,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480430\19TCH480430.jp2,252373.7331,952847.5181,253828.9288,954391.4413,252329.3675,954347.0732,253873.2907,952891.8776,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480445\19TCH480445.jp2,252329.3675,954347.0732,253784.5583,955891.0087,252284.9933,955846.6321,253828.9288,954391.4413,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480460\19TCH480460.jp2,252284.9933,955846.6321,253740.1792,957390.5799,252240.6104,957346.1947,253784.5583,955891.0087,26986,6348
D:\MacConnell\Photos_Satellite\19TCH480475\19TCH480475.jp2,252240.6104,957346.1947,253695.7917,958890.155,252196.2189,958845.7612,253740.1792,957390.5799,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495070\19TCH495070.jp2,254935.4291,916903.2378,256390.7759,918446.8998,254891.2707,918402.738,256434.9327,916947.3912,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495085\19TCH495085.jp2,254891.2707,918402.738,256346.6108,919946.4102,254847.1038,919902.2399,256390.7759,918446.8998,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495100\19TCH495100.jp2,254847.1038,919902.2399,256302.4373,921445.9222,254802.9285,921401.7436,256346.6108,919946.4102,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495115\19TCH495115.jp2,254802.9285,921401.7436,256258.2554,922945.4362,254758.7447,922901.2492,256302.4373,921445.9222,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495130\19TCH495130.jp2,254758.7447,922901.2492,256214.0652,924444.9521,254714.5525,924400.7566,256258.2554,922945.4362,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495145\19TCH495145.jp2,254714.5525,924400.7566,256169.8666,925944.47,254670.3518,925900.2661,256214.0652,924444.9521,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495160\19TCH495160.jp2,254670.3518,925900.2661,256125.6596,927443.99,254626.1427,927399.7777,256169.8666,925944.47,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495175\19TCH495175.jp2,254626.1427,927399.7777,256081.4443,928943.5122,254581.9252,928899.2915,256125.6596,927443.99,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495190\19TCH495190.jp2,254581.9252,928899.2915,256037.2206,930443.0366,254537.6992,930398.8076,256081.4443,928943.5122,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495205\19TCH495205.jp2,254537.6992,930398.8076,255992.9885,931942.5635,254493.4647,931898.326,256037.2206,930443.0366,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495220\19TCH495220.jp2,254493.4647,931898.326,255948.748,933442.0927,254449.2217,933397.8468,255992.9885,931942.5635,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495235\19TCH495235.jp2,254449.2217,933397.8468,255904.4992,934941.6245,254404.9703,934897.3702,255948.748,933442.0927,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495250\19TCH495250.jp2,254404.9703,934897.3702,255860.2419,936441.159,254360.7104,936396.8962,255904.4992,934941.6245,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495265\19TCH495265.jp2,254360.7104,936396.8962,255815.9763,937940.6961,254316.442,937896.4248,255860.2419,936441.159,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495280\19TCH495280.jp2,254316.442,937896.4248,255771.7022,939440.2359,254272.1651,939395.9562,255815.9763,937940.6961,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495295\19TCH495295.jp2,254272.1651,939395.9562,255727.4197,940939.7787,254227.8798,940895.4905,255771.7022,939440.2359,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495310\19TCH495310.jp2,254227.8798,940895.4905,255683.1289,942439.3243,254183.5859,942395.0277,255727.4197,940939.7787,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495325\19TCH495325.jp2,254183.5859,942395.0277,255638.8296,943938.873,254139.2836,943894.568,255683.1289,942439.3243,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495340\19TCH495340.jp2,254139.2836,943894.568,255594.5219,945438.4248,254094.9727,945394.1113,255638.8296,943938.873,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495355\19TCH495355.jp2,254094.9727,945394.1113,255550.2058,946937.9798,254050.6534,946893.6579,255594.5219,945438.4248,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495370\19TCH495370.jp2,254050.6534,946893.6579,255505.8812,948437.5381,254006.3255,948393.2077,255550.2058,946937.9798,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495385\19TCH495385.jp2,254006.3255,948393.2077,255461.5482,949937.0998,253961.9891,949892.7608,255505.8812,948437.5381,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495400\19TCH495400.jp2,253961.9891,949892.7608,255417.2068,951436.6649,253917.6442,951392.3174,255461.5482,949937.0998,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495415\19TCH495415.jp2,253917.6442,951392.3174,255372.8569,952936.2335,253873.2907,952891.8776,255417.2068,951436.6649,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495430\19TCH495430.jp2,253873.2907,952891.8776,255328.4986,954435.8057,253828.9288,954391.4413,255372.8569,952936.2335,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495445\19TCH495445.jp2,253828.9288,954391.4413,255284.1318,955935.3816,253784.5583,955891.0087,255328.4986,954435.8057,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495460\19TCH495460.jp2,253784.5583,955891.0087,255239.7566,957434.9613,253740.1792,957390.5799,255284.1318,955935.3816,26986,6348
D:\MacConnell\Photos_Satellite\19TCH495475\19TCH495475.jp2,253740.1792,957390.5799,255195.3729,958934.5449,253695.7917,958890.155,255239.7566,957434.9613,26986,6348
D:\MacConnell\Photos_Satellite\19TCH510070\19TCH510070.jp2,256434.9327,916947.3912,257890.2895,918491.06,256390.7759,918446.8998,257934.4447,916991.5431,26986,6348
D:\MacConnell\Photos_Satellite\19TCH510085\19TCH510085.jp2,256390.7759,918446.8998,257846.1261,919990.5786,256346.6108,919946.4102,257890.2895,918491.06,26986,6348
D:\MacConnell\Photos_Satellite\19TCH510100\19TCH510100.jp2,256346.6108,919946.4102,257801.9544,921490.099,256302.4373,921445.9222,257846.1261,919990.5786,26986,6348
D:\MacConnell\Photos_Satellite\19TCH510115\19TCH510115.jp2,256302.4373,921445.9222,257757.7744,922989.6212,256258.2554,922945.4362,257801.9544,921490.099,26986,6348
