Source,Target,PtDistance,GCPDistance,Difference,Source Annotated,Target Annotated
mufs190-1951-dpn1k29-i001.reference.tif,mufs190-1951-dpn1k38-i001.reference.tif,2954.835873,13.26192834,-1,2,2
mufs190-1952-cni6h74-i001.reference.tif,mufs190-1952-cni6h75-i001.reference.tif,1293.987904,13.28386152,4.97118703,2,0
mufs190-1952-cni6h81-i001.reference.tif,mufs190-1952-cni4h138-i001.reference.tif,3557.488558,13.30154654,-1,0,0
mufs190-1952-cni5h28-i001.reference.tif,mufs190-1952-cni6h135-i001.reference.tif,2738.809639,13.30392341,0.35617736,0,0
mufs190-1951-dpn1k52-i001.reference.tif,mufs190-1951-dpn1k51-i001.reference.tif,2079.835124,13.3423083,1.534079522,2,0
mufs190-1952-cni6h135-i001.reference.tif,mufs190-1952-cni5h28-i001.reference.tif,2738.809639,13.35147835,-1,0,0
mufs190-1952-dpb4h212-i001.reference.tif,mufs190-1952-dpb4h211-i001.reference.tif,1379.948646,13.37446527,3.41344551,2,0
mufs190-1952-cni6h219-i001.reference.tif,mufs190-1952-cni6h7-i001.reference.tif,3450.247112,13.38711292,11.56788428,0,0
mufs190-1952-cni3h84-i001.reference.tif,mufs190-1952-cni3h85-i001.reference.tif,2569.99315,13.39329604,-1,2,0
mufs190-1952-dpb4h149-i001.reference.tif,mufs190-1952-dpb4h148-i001.reference.tif,1538.788023,13.52110611,-1,2,0
mufs190-1951-dpl2k21-i001.reference.tif,mufs190-1951-dpl2k5-i001.reference.tif,3038.617007,13.54128575,15.86897711,2,0
mufs190-1951-dpn1k51-i001.reference.tif,mufs190-1951-dpn1k52-i001.reference.tif,2079.835124,13.55017881,-1,0,2
mufs190-1951-dpl2k7-i001.reference.tif,mufs190-1951-dpl2k20-i001.reference.tif,3453.592009,13.59542507,-1,0,0
mufs190-1951-dpn1k43-i001.reference.tif,mufs190-1951-dpn1k25-i001.reference.tif,3751.73239,13.60981247,7.063933108,0,2
mufs190-1952-cni6h101-i001.reference.tif,mufs190-1952-cni6h99-i001.reference.tif,3482.352218,13.62642134,-1,0,0
mufs190-1952-cni3h148-i001.reference.tif,mufs190-1951-cni1h7-i001.reference.tif,2994.030629,13.69585467,2.149657124,0,0
mufs190-1952-cni6h130-i001.reference.tif,mufs190-1952-cni6h128-i001.reference.tif,3264.296351,13.71079798,2.970669555,2,2
mufs190-1951-dpn1k109-i001.reference.tif,mufs190-1951-dpn1k108-i001.reference.tif,1710.061445,13.72907648,-1,2,0
mufs190-1952-dpb3h110-i001.reference.tif,mufs190-1952-dpb3h111-i001.reference.tif,1907.187539,13.73908262,19.35824465,0,2
mufs190-1951-dpl2k102-i001.reference.tif,mufs190-1951-dpl2k100-i001.reference.tif,3704.186358,13.76714816,1.993525154,2,2
mufs190-1952-cni4h138-i001.reference.tif,mufs190-1952-cni6h82-i001.reference.tif,2973.599747,13.77039749,6.659944108,0,2
mufs190-1951-dpn1k41-i001.reference.tif,mufs190-1951-dpn1k42-i001.reference.tif,1747.445943,13.78657985,6.532499501,0,2
mufs190-1952-cni4h117-i001.reference.tif,mufs190-1952-dpb4h116-i001.reference.tif,1905.541561,13.83942047,-1,2,0
mufs190-1952-dpb4h211-i001.reference.tif,mufs190-1952-dpb4h212-i001.reference.tif,1379.948646,13.84712949,-1,0,2
mufs190-1952-dpb4h113-i001.reference.tif,mufs190-1952-dpb4h151-i001.reference.tif,3029.343153,13.86513761,11.22653075,2,2
mufs190-1952-dpb4h114-i001.reference.tif,mufs190-1952-dpb4h151-i001.reference.tif,2784.933442,13.93582361,11.72442717,0,2
mufs190-1951-dpl2k18-i001.reference.tif,mufs190-1951-dpl2k19-i001.reference.tif,2094.377063,13.94264902,25.36261674,0,2
mufs190-1952-dpb4h152-i001.reference.tif,mufs190-1952-dpb4h112-i001.reference.tif,2658.469775,13.96871007,8.249819642,0,0
mufs190-1952-cni6h75-i001.reference.tif,mufs190-1952-cni6h74-i001.reference.tif,1293.987904,13.97877244,-1,0,2
mufs190-1951-cni1h7-i001.reference.tif,mufs190-1952-cni3h148-i001.reference.tif,2994.030629,13.99673651,-1,0,0
mufs190-1952-dpb4h209-i001.reference.tif,mufs190-1952-dpb4h210-i001.reference.tif,1726.014253,13.9983465,10.75516056,0,2
mufs190-1952-cni6h99-i001.reference.tif,mufs190-1952-cni6h75-i001.reference.tif,3537.692524,14.00352666,8.353070517,0,0
mufs190-1952-cni6h127-i001.reference.tif,mufs190-1952-cni6h126-i001.reference.tif,1769.604592,14.00992117,-1,0,2
mufs190-1951-dpl2k75-i001.reference.tif,mufs190-1951-dpl2k74-i001.reference.tif,1884.324542,14.01421974,8.392027742,0,2
mufs190-1952-cni5h150-i001.reference.tif,mufs190-1952-cni5h149-i001.reference.tif,1392.071988,14.01520298,-1,2,0
mufs190-1952-cni5h153-i001.reference.tif,mufs190-1952-cni5h101-i001.reference.tif,3702.223366,14.03376705,99.61364161,0,2
mufs190-1952-dpb3h161-i001.reference.tif,mufs190-1952-dpb3h162-i001.reference.tif,1884.376789,14.04650289,98.78661114,2,0
mufs190-1951-dpl2k100-i001.reference.tif,mufs190-1951-dpl2k102-i001.reference.tif,3704.186358,14.04718227,-1,2,2
mufs190-1952-cni5h150-i001.reference.tif,mufs190-1952-cni5h105-i001.reference.tif,3120.454985,14.08539617,1.332919834,2,2
mufs190-1951-dpl2k8-i001.reference.tif,mufs190-1951-dpl2k7-i001.reference.tif,2237.753283,14.09008461,-1,2,0
mufs190-1952-cni4h117-i001.reference.tif,mufs190-1951-cni1h16-i001.reference.tif,3468.142073,14.10234911,99.57761843,2,0
mufs190-1952-cni6h128-i001.reference.tif,mufs190-1952-cni6h130-i001.reference.tif,3264.296351,14.13057054,-1,2,2
mufs190-1952-cni6h137-i001.reference.tif,mufs190-1952-cni6h136-i001.reference.tif,1211.175204,14.14406771,5.82865527,2,2
mufs190-1952-dpl3k23-i001.reference.tif,mufs190-1952-dpl3k24-i001.reference.tif,1872.375392,14.14520239,5.44452269,-1,-1
mufs190-1951-dpl2k74-i001.reference.tif,mufs190-1951-dpl2k102-i001.reference.tif,3369.985455,14.14714438,5.769654533,2,2
mufs190-1951-dpn1k30-i001.reference.tif,mufs190-1951-dpn1k38-i001.reference.tif,3872.747659,14.15333973,-1,0,2
mufs190-1952-cni4h145-i001.reference.tif,mufs190-1952-cni4h120-i001.reference.tif,3331.104019,14.17673451,-1,2,0
mufs190-1952-cni6h131-i001.reference.tif,mufs190-1952-cni6h132-i001.reference.tif,1757.025648,14.21463182,4.969040295,0,2
mufs190-1952-cni5h152-i001.reference.tif,mufs190-1952-cni5h150-i001.reference.tif,3268.605544,14.21755599,9.35368874,2,2
mufs190-1952-dpb3h158-i001.reference.tif,mufs190-1952-dpb3h159-i001.reference.tif,2038.037616,14.2467833,24.92496109,0,2
mufs190-1952-cni5h150-i001.reference.tif,mufs190-1952-cni5h106-i001.reference.tif,3595.344259,14.24779553,99.64393995,2,0
mufs190-1952-cni5h105-i001.reference.tif,mufs190-1952-cni5h150-i001.reference.tif,3120.454985,14.27567953,-1,2,2
mufs190-1952-cni6h126-i001.reference.tif,mufs190-1952-cni5h37-i001.reference.tif,3270.954573,14.29762851,-1,2,0
mufs190-1952-dpl3k24-i001.reference.tif,mufs190-1952-dpl3k22-i001.reference.tif,3487.346933,14.31400988,-1,-1,-1
mufs190-1952-cni6h72-i001.reference.tif,mufs190-1952-cni4h147-i001.reference.tif,3310.773022,14.32094369,12.36584114,0,2
mufs190-1952-cni5h35-i001.reference.tif,mufs190-1952-cni5h34-i001.reference.tif,1715.739729,14.32156562,3.635259714,2,0
mufs190-1951-dpn1k39-i001.reference.tif,mufs190-1951-dpn1k41-i001.reference.tif,3538.388845,14.37827333,-1,0,0
mufs190-1952-dpb4h112-i001.reference.tif,mufs190-1952-dpb4h114-i001.reference.tif,3670.983509,14.38349098,-1,0,0
mufs190-1951-cni1h17-i001.reference.tif,mufs190-1952-dpb3h157-i001.reference.tif,3375.404705,14.38943464,21.99204234,0,0
mufs190-1951-dpl2k134-i001.reference.tif,mufs190-1951-dpl2k133-i001.reference.tif,1068.650335,14.42611635,6.089865249,2,0
mufs190-1952-dpb5h41-i001.reference.tif,mufs190-1952-cni5h39-i001.reference.tif,3631.339729,14.49372534,-1,0,0
mufs190-1952-cni4h119-i001.reference.tif,mufs190-1952-cni4h146-i001.reference.tif,2936.557927,14.53489999,0.666953513,2,0
mufs190-1952-cni4h143-i001.reference.tif,mufs190-1952-cni4h144-i001.reference.tif,1634.786953,14.60481046,28.78672266,2,0
mufs190-1952-cni4h146-i001.reference.tif,mufs190-1952-cni4h119-i001.reference.tif,2936.557927,14.63249191,-1,0,2
mufs190-1951-dpl2k20-i001.reference.tif,mufs190-1951-dpl2k19-i001.reference.tif,1957.909756,14.64166101,9.178501154,0,2
mufs190-1951-dpn1k25-i001.reference.tif,mufs190-1951-dpn1k43-i001.reference.tif,3751.73239,14.6442742,-1,2,0
mufs190-1951-dpn1k27-i001.reference.tif,mufs190-1951-dpn1k41-i001.reference.tif,3669.92137,14.65178031,7.928830337,2,0
mufs190-1952-cni3h89-i001.reference.tif,mufs190-1952-cni3h90-i001.reference.tif,1735.855877,14.68501788,12.17859344,0,2
mufs190-1952-cni4h139-i001.reference.tif,mufs190-1952-cni6h80-i001.reference.tif,3009.631487,14.68894504,6.989990132,2,2
mufs190-1951-dpn1k42-i001.reference.tif,mufs190-1951-dpn1k41-i001.reference.tif,1747.445943,14.75013216,-1,2,0
mufs190-1952-cni6h82-i001.reference.tif,mufs190-1952-cni4h138-i001.reference.tif,2973.599747,14.7529347,-1,2,0
mufs190-1952-dpb3h109-i001.reference.tif,mufs190-1952-dpb3h110-i001.reference.tif,1756.388764,14.76030195,2.670813426,2,0
mufs190-1952-cni6h76-i001.reference.tif,mufs190-1952-cni6h99-i001.reference.tif,3328.41542,14.83163848,7.253775908,2,0
mufs190-1952-cni5h34-i001.reference.tif,mufs190-1952-cni5h35-i001.reference.tif,1715.739729,14.8618318,-1,0,2
mufs190-1951-dpl2k8-i001.reference.tif,mufs190-1951-dpl2k17-i001.reference.tif,3648.781364,14.92283215,-1,2,2
mufs190-1952-cni6h132-i001.reference.tif,mufs190-1952-cni6h131-i001.reference.tif,1757.025648,14.95789569,-1,2,0
mufs190-1952-dpl3k24-i001.reference.tif,mufs190-1952-dpl3k23-i001.reference.tif,1872.375392,14.95968588,-1,-1,-1
mufs190-1951-dpl2k102-i001.reference.tif,mufs190-1951-dpl2k74-i001.reference.tif,3369.985455,15.01336359,-1,2,2
mufs190-1952-cni6h136-i001.reference.tif,mufs190-1952-cni6h137-i001.reference.tif,1211.175204,15.01950275,-1,2,2
mufs190-1951-dpl2k10-i001.reference.tif,mufs190-1951-dpl2k15-i001.reference.tif,3856.70081,15.03435266,5.911292579,2,2
mufs190-1952-dpb4h151-i001.reference.tif,mufs190-1952-dpb4h149-i001.reference.tif,3453.552544,15.04222411,10.2393009,2,2
mufs190-1952-cni6h74-i001.reference.tif,mufs190-1952-cni6h73-i001.reference.tif,1764.684837,15.0642911,-1,2,0
mufs190-1952-cni6h102-i001.reference.tif,mufs190-1952-cni6h100-i001.reference.tif,3389.17385,15.07858484,6.556728057,0,2
mufs190-1952-cni3h147-i001.reference.tif,mufs190-1951-cni1h6-i001.reference.tif,3174.590822,15.08019768,-1,-1,0
mufs190-1951-dpn1k60-i001.reference.tif,mufs190-1951-dpn1k35-i001.reference.tif,3243.001674,15.10964529,2.183736686,0,0
mufs190-1952-cni6h7-i001.reference.tif,mufs190-1952-cni6h219-i001.reference.tif,3450.247112,15.13829316,-1,0,0
mufs190-1952-cni6h95-i001.reference.tif,mufs190-1952-cni6h94-i001.reference.tif,1276.379885,15.16357071,2.717494289,0,2
mufs190-1952-dpb3h110-i001.reference.tif,mufs190-1952-dpb3h109-i001.reference.tif,1756.388764,15.16533988,-1,0,2
mufs190-1952-cni3h105-i001.reference.tif,mufs190-1952-cni3h107-i001.reference.tif,3767.866688,15.19964102,-1,2,2
mufs190-1952-cni5h155-i001.reference.tif,mufs190-1952-cni5h154-i001.reference.tif,1758.043462,15.21551,-1,0,2
mufs190-1952-dpb4h112-i001.reference.tif,mufs190-1952-dpb4h152-i001.reference.tif,2658.469775,15.22472219,-1,0,0
mufs190-1952-cni6h136-i001.reference.tif,mufs190-1952-cni6h135-i001.reference.tif,1568.67549,15.2795985,-1,2,0
mufs190-1952-cni6h75-i001.reference.tif,mufs190-1952-cni6h99-i001.reference.tif,3537.692524,15.27986452,-1,0,0
mufs190-1952-cni6h78-i001.reference.tif,mufs190-1952-cni4h141-i001.reference.tif,3114.338771,15.28099264,4.57521961,2,2
mufs190-1952-cni6h79-i001.reference.tif,mufs190-1952-cni4h140-i001.reference.tif,3123.420836,15.2813077,-1,0,0
mufs190-1952-dpb4h152-i001.reference.tif,mufs190-1952-dpb4h114-i001.reference.tif,3496.233221,15.29248903,13.31138684,0,0
mufs190-1951-dpl2k74-i001.reference.tif,mufs190-1951-dpl2k75-i001.reference.tif,1884.324542,15.29803509,-1,2,0
mufs190-1952-cni6h81-i001.reference.tif,mufs190-1952-cni6h80-i001.reference.tif,1392.069382,15.30937869,-1,0,2
mufs190-1952-cni6h93-i001.reference.tif,mufs190-1952-cni6h94-i001.reference.tif,1758.934556,15.31975725,4.164197019,0,2
mufs190-1952-cni6h139-i001.reference.tif,mufs190-1952-cni6h138-i001.reference.tif,1769.719181,15.35217801,3.008805178,-1,-1
mufs190-1951-dpl2k133-i001.reference.tif,mufs190-1951-dpl2k134-i001.reference.tif,1068.650335,15.36161819,-1,0,2
mufs190-1952-cni8h2-i001.reference.tif,mufs190-1952-cni7h86-i001.reference.tif,3078.746399,15.36264152,-1,0,2
mufs190-1952-dpb4h152-i001.reference.tif,mufs190-1952-dpb4h113-i001.reference.tif,2492.049663,15.36792127,4.243385927,0,2
mufs190-1952-cni6h97-i001.reference.tif,mufs190-1952-cni6h95-i001.reference.tif,2974.307296,15.43846091,6.53418279,0,0
mufs190-1952-cni6h97-i001.reference.tif,mufs190-1952-cni6h76-i001.reference.tif,3533.85039,15.44245743,-1,0,2
mufs190-1951-dpn1k35-i001.reference.tif,mufs190-1951-dpn1k60-i001.reference.tif,3243.001674,15.44696636,-1,0,0
mufs190-1951-dpn1k44-i001.reference.tif,mufs190-1951-dpn1k45-i001.reference.tif,1860.919383,15.45048656,-1,2,0
mufs190-1952-cni6h94-i001.reference.tif,mufs190-1952-cni6h79-i001.reference.tif,3511.191612,15.45293527,-1,2,0
mufs190-1952-cni6h73-i001.reference.tif,mufs190-1952-cni4h146-i001.reference.tif,2939.888523,15.48734828,18.819333,0,0
mufs190-1952-cni5h152-i001.reference.tif,mufs190-1952-cni5h151-i001.reference.tif,1699.745895,15.51075155,4.553236538,2,0
mufs190-1952-cni6h220-i001.reference.tif,mufs190-1952-cni6h221-i001.reference.tif,2060.206194,15.54151565,99.21539282,2,0
mufs190-1952-cni4h58-i001.reference.tif,mufs190-1952-cni4h57-i001.reference.tif,1586.850679,15.54216283,14.90535124,2,-1
mufs190-1952-dpb4h156-i001.reference.tif,mufs190-1952-dpb4h157-i001.reference.tif,2364.754653,15.54484054,3.579703538,0,2
mufs190-1952-cni6h94-i001.reference.tif,mufs190-1952-cni6h95-i001.reference.tif,1276.379885,15.58715064,-1,2,0
mufs190-1952-dpb3h157-i001.reference.tif,mufs190-1952-dpb3h155-i001.reference.tif,3159.69968,15.58811388,11.81756109,0,2
mufs190-1951-dpn1k111-i001.reference.tif,mufs190-1951-dpn1k112-i001.reference.tif,1408.222345,15.59051153,0.931598074,2,0
mufs190-1952-cni6h93-i001.reference.tif,mufs190-1952-cni6h135-i001.reference.tif,3842.546225,15.61445708,-1,0,0
mufs190-1952-dpb4h151-i001.reference.tif,mufs190-1952-dpb4h113-i001.reference.tif,3029.343153,15.61856006,-1,2,2
mufs190-1952-cni5h35-i001.reference.tif,mufs190-1952-cni6h128-i001.reference.tif,3241.943581,15.6603944,0.814064566,2,2
mufs190-1951-dpn1k111-i001.reference.tif,mufs190-1951-dpn1k110-i001.reference.tif,2162.884993,15.67098275,4.609182846,2,0
mufs190-1952-cni3h108-i001.reference.tif,mufs190-1952-dpb3h110-i001.reference.tif,3185.262782,15.68188379,21.57362704,0,0
mufs190-1952-cni5h150-i001.reference.tif,mufs190-1952-cni5h152-i001.reference.tif,3268.605544,15.68464926,-1,2,2
mufs190-1952-dpb4h210-i001.reference.tif,mufs190-1952-dpb4h209-i001.reference.tif,1726.014253,15.6853288,-1,2,0
mufs190-1952-dpb4h152-i001.reference.tif,mufs190-1952-dpb4h151-i001.reference.tif,1681.232437,15.70215045,22.11290902,0,2
mufs190-1951-dpn1k112-i001.reference.tif,mufs190-1951-dpn1k111-i001.reference.tif,1408.222345,15.73711822,-1,0,2
mufs190-1952-dpb4h151-i001.reference.tif,mufs190-1952-dpb4h114-i001.reference.tif,2784.933442,15.78672691,-1,2,0
mufs190-1952-cni6h128-i001.reference.tif,mufs190-1952-cni5h35-i001.reference.tif,3241.943581,15.78892646,-1,2,2
mufs190-1952-cni6h80-i001.reference.tif,mufs190-1952-cni4h139-i001.reference.tif,3009.631487,15.79286473,-1,2,2
mufs190-1952-cni6h138-i001.reference.tif,mufs190-1952-cni6h139-i001.reference.tif,1769.719181,15.82842447,-1,-1,-1
mufs190-1951-dpn1k41-i001.reference.tif,mufs190-1951-dpn1k27-i001.reference.tif,3669.92137,15.91353772,-1,0,2
mufs190-1951-dpn1k40-i001.reference.tif,mufs190-1951-dpn1k39-i001.reference.tif,1819.062208,15.92290613,7.352309737,2,0
mufs190-1952-cni6h79-i001.reference.tif,mufs190-1952-cni6h81-i001.reference.tif,3072.850614,15.96251603,20.93888553,0,0
mufs190-1952-cni6h72-i001.reference.tif,mufs190-1952-cni6h102-i001.reference.tif,2803.91751,15.97883429,-1,0,0
mufs190-1951-dpl2k15-i001.reference.tif,mufs190-1951-dpl2k10-i001.reference.tif,3856.70081,15.97891295,-1,2,2
mufs190-1952-cni6h94-i001.reference.tif,mufs190-1952-cni6h93-i001.reference.tif,1758.934556,15.98542171,-1,2,0
mufs190-1952-cni6h99-i001.reference.tif,mufs190-1952-cni6h76-i001.reference.tif,3328.41542,15.99163591,-1,0,2
mufs190-1952-cni4h58-i001.reference.tif,mufs190-1952-cni4h59-i001.reference.tif,2415.866986,16.00295631,4.685438564,2,2
mufs190-1952-cni4h141-i001.reference.tif,mufs190-1952-cni6h78-i001.reference.tif,3114.338771,16.0136524,-1,2,2
mufs190-1951-dpn1k60-i001.reference.tif,mufs190-1951-dpn1k112-i001.reference.tif,3425.514644,16.03305168,8.103376184,0,0
mufs190-1952-dpb4h113-i001.reference.tif,mufs190-1952-dpb4h152-i001.reference.tif,2492.049663,16.04893972,-1,2,0
mufs190-1951-dpn1k27-i001.reference.tif,mufs190-1951-dpn1k40-i001.reference.tif,3095.728436,16.06694425,5.871289263,2,2
mufs190-1951-dpl2k5-i001.reference.tif,mufs190-1951-dpl2k21-i001.reference.tif,3038.617007,16.09547261,-1,0,2
mufs190-1951-dpl2k19-i001.reference.tif,mufs190-1951-dpl2k20-i001.reference.tif,1957.909756,16.12136025,-1,2,0
mufs190-1952-dpb4h157-i001.reference.tif,mufs190-1952-dpb4h156-i001.reference.tif,2364.754653,16.12195887,-1,2,0
mufs190-1952-cni6h100-i001.reference.tif,mufs190-1952-cni6h102-i001.reference.tif,3389.17385,16.13661907,-1,2,0
mufs190-1952-dpb4h115-i001.reference.tif,mufs190-1952-dpb4h116-i001.reference.tif,1493.918561,16.22731468,-1,2,0
mufs190-1952-cni5h151-i001.reference.tif,mufs190-1952-cni5h152-i001.reference.tif,1699.745895,16.25068362,-1,0,2
mufs190-1952-cni3h150-i001.reference.tif,mufs190-1951-cni1h11-i001.reference.tif,3508.205915,16.26448176,99.48751448,0,0
mufs190-1951-dpl2k101-i001.reference.tif,mufs190-1951-dpl2k102-i001.reference.tif,1309.094986,16.28770768,15.76040806,0,2
mufs190-1951-dpl2k101-i001.reference.tif,mufs190-1951-dpl2k74-i001.reference.tif,3877.22955,16.29763904,30.87004191,0,2
mufs190-1952-cni4h147-i001.reference.tif,mufs190-1952-cni6h72-i001.reference.tif,3310.773022,16.34173692,-1,2,0
mufs190-1952-cxi5h79-i001.reference.tif,mufs190-1952-cxi5h81-i001.reference.tif,3281.098325,16.34898536,8.556472732,0,0
mufs190-1952-cni4h122-i001.reference.tif,mufs190-1952-cni4h123-i001.reference.tif,3862.69448,16.41368707,0.88664399,0,2
mufs190-1951-dpn1k110-i001.reference.tif,mufs190-1951-dpn1k111-i001.reference.tif,2162.884993,16.42818797,-1,0,2
mufs190-1951-dpn1k26-i001.reference.tif,mufs190-1951-dpn1k25-i001.reference.tif,2123.531586,16.43048968,5.646286538,0,2
mufs190-1952-cni3h82-i001.reference.tif,mufs190-1952-cni3h14-i001.reference.tif,3959.307642,16.46604631,8.049633501,2,2
mufs190-1951-dpn1k27-i001.reference.tif,mufs190-1951-dpn1k26-i001.reference.tif,1852.010498,16.4828455,1.400909376,2,0
mufs190-1952-dpb4h116-i001.reference.tif,mufs190-1952-dpb4h114-i001.reference.tif,3677.597441,16.48545091,-1,0,0
mufs190-1952-cni4h142-i001.reference.tif,mufs190-1952-cni4h141-i001.reference.tif,1685.640583,16.48991436,10.83707152,0,2
mufs190-1952-cni7h110-i001.reference.tif,mufs190-1952-cni7h86-i001.reference.tif,2633.404906,16.49290818,0.033332305,2,2
mufs190-1952-cni7h86-i001.reference.tif,mufs190-1952-cni7h110-i001.reference.tif,2633.404906,16.49840748,-1,2,2
mufs190-1952-cni6h95-i001.reference.tif,mufs190-1952-cni6h97-i001.reference.tif,2974.307296,16.51776165,-1,0,0
mufs190-1952-cni3h149-i001.reference.tif,mufs190-1951-cni1h8-i001.reference.tif,3268.968451,16.52034504,99.42630743,2,0
mufs190-1951-dpn1k24-i001.reference.tif,mufs190-1951-dpn1k42-i001.reference.tif,3633.077926,16.55044515,2.85543889,0,2
mufs190-1952-cni4h123-i001.reference.tif,mufs190-1952-cni4h122-i001.reference.tif,3862.69448,16.56051993,-1,2,0
mufs190-1951-dpn1k24-i001.reference.tif,mufs190-1951-dpn1k25-i001.reference.tif,1588.643418,16.58930869,10.61787325,0,2
mufs190-1952-cni4h145-i001.reference.tif,mufs190-1952-cni6h74-i001.reference.tif,2782.206979,16.64071488,4.870089368,2,2
mufs190-1951-dpn1k20-i001.reference.tif,mufs190-1951-dpn1k18-i001.reference.tif,3319.699899,16.646453,4.717464569,0,0
mufs190-1951-dpn1k106-i001.reference.tif,mufs190-1951-dpn1k108-i001.reference.tif,3140.376337,16.68669603,2.139910814,0,0
mufs190-1951-dpn1k26-i001.reference.tif,mufs190-1951-dpn1k27-i001.reference.tif,1852.010498,16.71703602,-1,0,2
mufs190-1952-cni3h90-i001.reference.tif,mufs190-1952-cni3h89-i001.reference.tif,1735.855877,16.72145602,-1,2,0
mufs190-1951-dpb1h20-i001.reference.tif,mufs190-1952-dpb3h160-i001.reference.tif,3243.416881,16.725123,0.848760698,2,0
mufs190-1952-dpb4h149-i001.reference.tif,mufs190-1952-dpb4h151-i001.reference.tif,3453.552544,16.75814055,-1,2,2
mufs190-1952-cni4h59-i001.reference.tif,mufs190-1952-cni4h58-i001.reference.tif,2415.866986,16.78962382,-1,2,2
mufs190-1952-cni5h148-i001.reference.tif,mufs190-1952-cni5h106-i001.reference.tif,3451.083943,16.79618998,8.231559087,2,0
mufs190-1952-dpb4h110-i001.reference.tif,mufs190-1952-dpb4h155-i001.reference.tif,3095.020027,16.83129392,1.543827103,0,2
mufs190-1951-cni1h14-i001.reference.tif,mufs190-1951-cni1h13-i001.reference.tif,1820.52433,16.8358961,99.42993168,0,0
mufs190-1952-cni6h72-i001.reference.tif,mufs190-1952-cni6h73-i001.reference.tif,1692.812439,16.85564601,1.395121335,0,0
mufs190-1952-cni4h137-i001.reference.tif,mufs190-1952-cni6h82-i001.reference.tif,3798.507508,16.86317854,-1,2,2
mufs190-1952-dpb3h160-i001.reference.tif,mufs190-1951-dpb1h20-i001.reference.tif,3243.416881,16.86829445,-1,0,2
mufs190-1952-dpb4h148-i001.reference.tif,mufs190-1952-dpb4h115-i001.reference.tif,3261.17444,16.89115118,7.36252777,0,2
mufs190-1952-cni6h93-i001.reference.tif,mufs190-1952-cni6h136-i001.reference.tif,3327.512491,16.8941547,6.579120267,0,2
