MacFile,Tile1,Tile2,Tile3,Tile4,Tile5,Tile6,Tile7,Tile8,Tile9
mufs190-1952-dpl4k47-i001-001.tif,None,19TDG155290\19TDG155290.jp2,19TDG170290\19TDG170290.jp2,19TDG140275\19TDG140275.jp2,19TDG155275\19TDG155275.jp2,19TDG170275\19TDG170275.jp2,19TDG140260\19TDG140260.jp2,19TDG155260\19TDG155260.jp2,19TDG170260\19TDG170260.jp2
mufs190-1952-dpl4k48-i001-001.tif,None,19TDG155305\19TDG155305.jp2,19TDG170305\19TDG170305.jp2,None,19TDG155290\19TDG155290.jp2,19TDG170290\19TDG170290.jp2,19TDG140275\19TDG140275.jp2,19TDG155275\19TDG155275.jp2,19TDG170275\19TDG170275.jp2
mufs190-1952-dpl4k49-i001-001.tif,None,19TDG155320\19TDG155320.jp2,19TDG170320\19TDG170320.jp2,None,19TDG155305\19TDG155305.jp2,19TDG170305\19TDG170305.jp2,None,19TDG155290\19TDG155290.jp2,19TDG170290\19TDG170290.jp2
mufs190-1952-dpl4k56-i001-001.tif,19TDG140440\19TDG140440.jp2,19TDG155440\19TDG155440.jp2,19TDG170440\19TDG170440.jp2,19TDG140425\19TDG140425.jp2,19TDG155425\19TDG155425.jp2,19TDG170425\19TDG170425.jp2,19TDG140410\19TDG140410.jp2,19TDG155410\19TDG155410.jp2,19TDG170410\19TDG170410.jp2
mufs190-1952-dpl4k57-i001-001.tif,19TDG140455\19TDG140455.jp2,19TDG155455\19TDG155455.jp2,19TDG170455\19TDG170455.jp2,19TDG140440\19TDG140440.jp2,19TDG155440\19TDG155440.jp2,19TDG170440\19TDG170440.jp2,19TDG140425\19TDG140425.jp2,19TDG155425\19TDG155425.jp2,19TDG170425\19TDG170425.jp2
mufs190-1952-dpl4k58-i001-001.tif,19TDG140470\19TDG140470.jp2,19TDG155470\19TDG155470.jp2,19TDG170470\19TDG170470.jp2,19TDG140455\19TDG140455.jp2,19TDG155455\19TDG155455.jp2,19TDG170455\19TDG170455.jp2,19TDG140440\19TDG140440.jp2,19TDG155440\19TDG155440.jp2,19TDG170440\19TDG170440.jp2
mufs190-1952-dpl4k59-i001-001.tif,19TDG140485\19TDG140485.jp2,19TDG155485\19TDG155485.jp2,None,19TDG140470\19TDG140470.jp2,19TDG155470\19TDG155470.jp2,19TDG170470\19TDG170470.jp2,19TDG140455\19TDG140455.jp2,19TDG155455\19TDG155455.jp2,19TDG170455\19TDG170455.jp2
mufs190-1952-dpl4k60-i001-001.tif,19TDG140515\19TDG140515.jp2,None,None,19TDG140500\19TDG140500.jp2,19TDG155500\19TDG155500.jp2,None,19TDG140485\19TDG140485.jp2,19TDG155485\19TDG155485.jp2,None
mufs190-1952-dpl4k61-i001-001.tif,19TDG140530\19TDG140530.jp2,None,None,19TDG140515\19TDG140515.jp2,None,None,19TDG140500\19TDG140500.jp2,19TDG155500\19TDG155500.jp2,None
mufs190-1952-dpl4k65-i001-001.tif,19TDG110560\19TDG110560.jp2,None,None,19TDG110545\19TDG110545.jp2,19TDG125545\19TDG125545.jp2,None,19TDG110530\19TDG110530.jp2,19TDG125530\19TDG125530.jp2,19TDG140530\19TDG140530.jp2
mufs190-1952-dpl4k66-i001-001.tif,19TDG110545\19TDG110545.jp2,19TDG125545\19TDG125545.jp2,None,19TDG110530\19TDG110530.jp2,19TDG125530\19TDG125530.jp2,19TDG140530\19TDG140530.jp2,19TDG110515\19TDG110515.jp2,19TDG125515\19TDG125515.jp2,19TDG140515\19TDG140515.jp2
mufs190-1952-dpl4k67-i001-001.tif,19TDG110530\19TDG110530.jp2,19TDG125530\19TDG125530.jp2,19TDG140530\19TDG140530.jp2,19TDG110515\19TDG110515.jp2,19TDG125515\19TDG125515.jp2,19TDG140515\19TDG140515.jp2,19TDG110500\19TDG110500.jp2,19TDG125500\19TDG125500.jp2,19TDG140500\19TDG140500.jp2
mufs190-1952-dpl4k68-i001-001.tif,19TDG110515\19TDG110515.jp2,19TDG125515\19TDG125515.jp2,19TDG140515\19TDG140515.jp2,19TDG110500\19TDG110500.jp2,19TDG125500\19TDG125500.jp2,19TDG140500\19TDG140500.jp2,19TDG110485\19TDG110485.jp2,19TDG125485\19TDG125485.jp2,19TDG140485\19TDG140485.jp2
mufs190-1952-dpl4k69-i001-001.tif,19TDG110500\19TDG110500.jp2,19TDG125500\19TDG125500.jp2,19TDG140500\19TDG140500.jp2,19TDG110485\19TDG110485.jp2,19TDG125485\19TDG125485.jp2,19TDG140485\19TDG140485.jp2,19TDG110470\19TDG110470.jp2,19TDG125470\19TDG125470.jp2,19TDG140470\19TDG140470.jp2
mufs190-1952-dpl4k70-i001-001.tif,19TDG110485\19TDG110485.jp2,19TDG125485\19TDG125485.jp2,19TDG140485\19TDG140485.jp2,19TDG110470\19TDG110470.jp2,19TDG125470\19TDG125470.jp2,19TDG140470\19TDG140470.jp2,19TDG110455\19TDG110455.jp2,19TDG125455\19TDG125455.jp2,19TDG140455\19TDG140455.jp2
mufs190-1952-dpl4k71-i001-001.tif,19TDG110470\19TDG110470.jp2,19TDG125455\19TDG125455.jp2,19TDG140455\19TDG140455.jp2,19TDG110455\19TDG110455.jp2,19TDG125440\19TDG125440.jp2,19TDG140440\19TDG140440.jp2,19TDG110440\19TDG110440.jp2,19TDG125425\19TDG125425.jp2,19TDG140425\19TDG140425.jp2
mufs190-1952-dpl4k72-i001-001.tif,19TDG110440\19TDG110440.jp2,19TDG125440\19TDG125440.jp2,19TDG140440\19TDG140440.jp2,19TDG110425\19TDG110425.jp2,19TDG125425\19TDG125425.jp2,19TDG140425\19TDG140425.jp2,19TDG110410\19TDG110410.jp2,19TDG125410\19TDG125410.jp2,19TDG140410\19TDG140410.jp2
mufs190-1952-dpl4k73-i001-001.tif,19TDG110425\19TDG110425.jp2,19TDG125425\19TDG125425.jp2,19TDG140425\19TDG140425.jp2,19TDG110410\19TDG110410.jp2,19TDG125410\19TDG125410.jp2,19TDG140410\19TDG140410.jp2,19TDG110395\19TDG110395.jp2,None,19TDG140395\19TDG140395.jp2
mufs190-1952-dpl4k74-i001-001.tif,19TDG110410\19TDG110410.jp2,19TDG125410\19TDG125410.jp2,19TDG140410\19TDG140410.jp2,19TDG110395\19TDG110395.jp2,None,19TDG140395\19TDG140395.jp2,19TDG110380\19TDG110380.jp2,None,19TDG140380\19TDG140380.jp2
mufs190-1952-dpl4k82-i001-001.tif,None,None,19TDG140275\19TDG140275.jp2,None,19TDG125260\19TDG125260.jp2,19TDG140260\19TDG140260.jp2,19TDG110245\19TDG110245.jp2,19TDG125245\19TDG125245.jp2,19TDG140245\19TDG140245.jp2
mufs190-1952-dpl4k83-i001-001.tif,None,19TDG125260\19TDG125260.jp2,19TDG140260\19TDG140260.jp2,19TDG110245\19TDG110245.jp2,19TDG125245\19TDG125245.jp2,19TDG140245\19TDG140245.jp2,19TDG110230\19TDG110230.jp2,19TDG125230\19TDG125230.jp2,19TDG140230\19TDG140230.jp2
mufs190-1952-dpl4k84-i001-001.tif,19TDG110245\19TDG110245.jp2,19TDG125245\19TDG125245.jp2,19TDG140245\19TDG140245.jp2,19TDG110230\19TDG110230.jp2,19TDG125230\19TDG125230.jp2,19TDG140230\19TDG140230.jp2,19TDG110215\19TDG110215.jp2,19TDG125215\19TDG125215.jp2,19TDG140215\19TDG140215.jp2
mufs190-1952-dpl4k85-i001-001.tif,19TDG110230\19TDG110230.jp2,19TDG125230\19TDG125230.jp2,19TDG140230\19TDG140230.jp2,19TDG110215\19TDG110215.jp2,19TDG125215\19TDG125215.jp2,19TDG140215\19TDG140215.jp2,19TDG110200\19TDG110200.jp2,19TDG125200\19TDG125200.jp2,19TDG140200\19TDG140200.jp2
mufs190-1952-dpl4k86-i001-001.tif,19TDG110200\19TDG110200.jp2,19TDG125200\19TDG125200.jp2,19TDG140200\19TDG140200.jp2,19TDG110185\19TDG110185.jp2,19TDG125185\19TDG125185.jp2,19TDG140185\19TDG140185.jp2,19TDG095170\19TDG095170.jp2,19TDG110170\19TDG110170.jp2,19TDG125170\19TDG125170.jp2
mufs190-1952-dpl4k87-i001-001.tif,19TDG095185\19TDG095185.jp2,19TDG110185\19TDG110185.jp2,19TDG125185\19TDG125185.jp2,19TDG095170\19TDG095170.jp2,19TDG110170\19TDG110170.jp2,19TDG125170\19TDG125170.jp2,19TDG095155\19TDG095155.jp2,19TDG110155\19TDG110155.jp2,19TDG125155\19TDG125155.jp2
mufs190-1952-dpl4k88-i001-001.tif,19TDG095170\19TDG095170.jp2,19TDG110170\19TDG110170.jp2,19TDG125170\19TDG125170.jp2,19TDG095155\19TDG095155.jp2,19TDG110155\19TDG110155.jp2,19TDG125155\19TDG125155.jp2,19TDG095140\19TDG095140.jp2,19TDG110140\19TDG110140.jp2,19TDG125140\19TDG125140.jp2
mufs190-1952-dpl4k89-i001-001.tif,19TDG095155\19TDG095155.jp2,19TDG110155\19TDG110155.jp2,19TDG125155\19TDG125155.jp2,19TDG095140\19TDG095140.jp2,19TDG110140\19TDG110140.jp2,19TDG125140\19TDG125140.jp2,19TDG095125\19TDG095125.jp2,19TDG110125\19TDG110125.jp2,19TDG125125\19TDG125125.jp2
mufs190-1952-dpl4k90-i001-001.tif,19TDG095140\19TDG095140.jp2,19TDG110140\19TDG110140.jp2,19TDG125140\19TDG125140.jp2,19TDG095125\19TDG095125.jp2,19TDG110125\19TDG110125.jp2,19TDG125125\19TDG125125.jp2,None,None,None
mufs190-1952-dpl4k93-i001-001.tif,19TDG065125\19TDG065125.jp2,19TDG080125\19TDG080125.jp2,19TDG095125\19TDG095125.jp2,19TDG065110\19TDG065110.jp2,None,None,None,None,None
mufs190-1952-dpl4k94-i001-001.tif,19TDG065155\19TDG065155.jp2,19TDG080155\19TDG080155.jp2,19TDG095155\19TDG095155.jp2,19TDG065140\19TDG065140.jp2,19TDG080140\19TDG080140.jp2,19TDG095140\19TDG095140.jp2,19TDG065125\19TDG065125.jp2,19TDG080125\19TDG080125.jp2,19TDG095125\19TDG095125.jp2
mufs190-1952-dpl4k95-i001-001.tif,19TDG065155\19TDG065155.jp2,19TDG080155\19TDG080155.jp2,19TDG095155\19TDG095155.jp2,19TDG065140\19TDG065140.jp2,19TDG080140\19TDG080140.jp2,19TDG095140\19TDG095140.jp2,19TDG065125\19TDG065125.jp2,19TDG080125\19TDG080125.jp2,19TDG095125\19TDG095125.jp2
mufs190-1952-dpl4k96-i001-001.tif,19TDG065185\19TDG065185.jp2,19TDG080185\19TDG080185.jp2,19TDG095185\19TDG095185.jp2,19TDG065170\19TDG065170.jp2,19TDG080170\19TDG080170.jp2,19TDG095170\19TDG095170.jp2,19TDG065155\19TDG065155.jp2,19TDG080155\19TDG080155.jp2,19TDG095155\19TDG095155.jp2
mufs190-1952-dpl4k97-i001-001.tif,19TDG065200\19TDG065200.jp2,19TDG080200\19TDG080200.jp2,19TDG095200\19TDG095200.jp2,19TDG065185\19TDG065185.jp2,19TDG080185\19TDG080185.jp2,19TDG095185\19TDG095185.jp2,19TDG065170\19TDG065170.jp2,19TDG080170\19TDG080170.jp2,19TDG095170\19TDG095170.jp2
mufs190-1952-dpl4k98-i001-001.tif,19TDG065215\19TDG065215.jp2,19TDG080215\19TDG080215.jp2,19TDG095215\19TDG095215.jp2,19TDG065200\19TDG065200.jp2,19TDG080200\19TDG080200.jp2,19TDG095200\19TDG095200.jp2,19TDG065185\19TDG065185.jp2,19TDG080185\19TDG080185.jp2,19TDG095185\19TDG095185.jp2
mufs190-1952-dpl4k99-i001-001.tif,19TDG065230\19TDG065230.jp2,19TDG080230\19TDG080230.jp2,19TDG095230\19TDG095230.jp2,19TDG065215\19TDG065215.jp2,19TDG080215\19TDG080215.jp2,19TDG095215\19TDG095215.jp2,19TDG065200\19TDG065200.jp2,19TDG080200\19TDG080200.jp2,19TDG095200\19TDG095200.jp2
mufs190-1952-dpl4k100-i001-001.tif,None,19TDG080245\19TDG080245.jp2,19TDG095245\19TDG095245.jp2,19TDG065230\19TDG065230.jp2,19TDG080230\19TDG080230.jp2,19TDG095230\19TDG095230.jp2,19TDG065215\19TDG065215.jp2,19TDG080215\19TDG080215.jp2,19TDG095215\19TDG095215.jp2
mufs190-1952-dpl4k101-i001-001.tif,None,None,None,None,19TDG080245\19TDG080245.jp2,19TDG095245\19TDG095245.jp2,19TDG065230\19TDG065230.jp2,19TDG080230\19TDG080230.jp2,19TDG095230\19TDG095230.jp2
mufs190-1952-dpl4k105-i001-001.tif,None,None,None,None,None,None,19TDG035230\19TDG035230.jp2,19TDG050230\19TDG050230.jp2,19TDG065230\19TDG065230.jp2
mufs190-1952-dpl4k106-i001-001.tif,19TDG035230\19TDG035230.jp2,19TDG050230\19TDG050230.jp2,19TDG065230\19TDG065230.jp2,19TDG035215\19TDG035215.jp2,19TDG050215\19TDG050215.jp2,19TDG065215\19TDG065215.jp2,19TDG035200\19TDG035200.jp2,19TDG050200\19TDG050200.jp2,19TDG065200\19TDG065200.jp2
mufs190-1952-dpl4k107-i001-001.tif,19TDG035215\19TDG035215.jp2,19TDG050215\19TDG050215.jp2,19TDG065215\19TDG065215.jp2,19TDG035200\19TDG035200.jp2,19TDG050200\19TDG050200.jp2,19TDG065200\19TDG065200.jp2,19TDG035185\19TDG035185.jp2,19TDG050185\19TDG050185.jp2,19TDG065185\19TDG065185.jp2
mufs190-1952-dpl4k108-i001-001.tif,19TDG035200\19TDG035200.jp2,19TDG050200\19TDG050200.jp2,19TDG065200\19TDG065200.jp2,19TDG035185\19TDG035185.jp2,19TDG050185\19TDG050185.jp2,19TDG065185\19TDG065185.jp2,19TDG035170\19TDG035170.jp2,19TDG050170\19TDG050170.jp2,19TDG065170\19TDG065170.jp2
mufs190-1952-dpl4k109-i001-001.tif,19TDG035185\19TDG035185.jp2,19TDG050185\19TDG050185.jp2,19TDG065185\19TDG065185.jp2,19TDG035170\19TDG035170.jp2,19TDG050170\19TDG050170.jp2,19TDG065170\19TDG065170.jp2,19TDG035155\19TDG035155.jp2,19TDG050155\19TDG050155.jp2,19TDG065155\19TDG065155.jp2
mufs190-1952-dpl4k110-i001-001.tif,19TDG035170\19TDG035170.jp2,19TDG050170\19TDG050170.jp2,19TDG065170\19TDG065170.jp2,19TDG035155\19TDG035155.jp2,19TDG050155\19TDG050155.jp2,19TDG065155\19TDG065155.jp2,19TDG035140\19TDG035140.jp2,19TDG050140\19TDG050140.jp2,19TDG065140\19TDG065140.jp2
mufs190-1952-dpl4k111-i001-001.tif,19TDG035155\19TDG035155.jp2,19TDG050155\19TDG050155.jp2,19TDG065155\19TDG065155.jp2,19TDG035140\19TDG035140.jp2,19TDG050140\19TDG050140.jp2,19TDG065140\19TDG065140.jp2,19TDG035125\19TDG035125.jp2,19TDG050125\19TDG050125.jp2,19TDG065125\19TDG065125.jp2
mufs190-1952-dpl4k112-i001-001.tif,19TDG035140\19TDG035140.jp2,19TDG050140\19TDG050140.jp2,19TDG065140\19TDG065140.jp2,19TDG035125\19TDG035125.jp2,19TDG050125\19TDG050125.jp2,19TDG065125\19TDG065125.jp2,19TDG035110\19TDG035110.jp2,19TDG050110\19TDG050110.jp2,19TDG065110\19TDG065110.jp2
mufs190-1952-dpl4k113-i001-001.tif,19TDG035125\19TDG035125.jp2,19TDG050125\19TDG050125.jp2,19TDG065125\19TDG065125.jp2,19TDG035110\19TDG035110.jp2,19TDG050110\19TDG050110.jp2,19TDG065110\19TDG065110.jp2,None,None,None
mufs190-1952-dpl5k3-i001-001.tif,19TCG975110\19TCG975110.jp2,19TCG990110\19TCG990110.jp2,19TDG005110\19TDG005110.jp2,19TCG975095\19TCG975095.jp2,19TCG990095\19TCG990095.jp2,None,None,None,None
mufs190-1952-dpl5k4-i001-001.tif,19TCG975125\19TCG975125.jp2,19TCG990125\19TCG990125.jp2,19TDG005125\19TDG005125.jp2,19TCG975110\19TCG975110.jp2,19TCG990110\19TCG990110.jp2,19TDG005110\19TDG005110.jp2,19TCG975095\19TCG975095.jp2,19TCG990095\19TCG990095.jp2,None
mufs190-1952-dpl5k5-i001-001.tif,19TCG975140\19TCG975140.jp2,19TCG990140\19TCG990140.jp2,19TDG005140\19TDG005140.jp2,19TCG975125\19TCG975125.jp2,19TCG990125\19TCG990125.jp2,19TDG005125\19TDG005125.jp2,19TCG975110\19TCG975110.jp2,19TCG990110\19TCG990110.jp2,19TDG005110\19TDG005110.jp2
mufs190-1952-dpl5k6-i001-001.tif,19TCG975155\19TCG975155.jp2,19TCG990155\19TCG990155.jp2,19TDG005155\19TDG005155.jp2,19TCG975140\19TCG975140.jp2,19TCG990140\19TCG990140.jp2,19TDG005140\19TDG005140.jp2,19TCG975125\19TCG975125.jp2,19TCG990125\19TCG990125.jp2,19TDG005125\19TDG005125.jp2
mufs190-1952-dpl5k7-i001-001.tif,19TCG975185\19TCG975185.jp2,19TCG990185\19TCG990185.jp2,19TDG005185\19TDG005185.jp2,19TCG975170\19TCG975170.jp2,19TCG990170\19TCG990170.jp2,19TDG005170\19TDG005170.jp2,19TCG975155\19TCG975155.jp2,19TCG990155\19TCG990155.jp2,19TDG005155\19TDG005155.jp2
mufs190-1952-dpl5k8-i001-001.tif,19TCG975185\19TCG975185.jp2,19TCG990185\19TCG990185.jp2,19TDG005185\19TDG005185.jp2,19TCG975170\19TCG975170.jp2,19TCG990170\19TCG990170.jp2,19TDG005170\19TDG005170.jp2,19TCG975155\19TCG975155.jp2,19TCG990155\19TCG990155.jp2,19TDG005155\19TDG005155.jp2
mufs190-1952-dpl5k9-i001-001.tif,19TCG975215\19TCG975215.jp2,19TCG990215\19TCG990215.jp2,19TDG005215\19TDG005215.jp2,19TCG975200\19TCG975200.jp2,19TCG990200\19TCG990200.jp2,19TDG005200\19TDG005200.jp2,19TCG975185\19TCG975185.jp2,19TCG990185\19TCG990185.jp2,19TDG005185\19TDG005185.jp2
mufs190-1952-dpl5k10-i001-001.tif,19TCG975215\19TCG975215.jp2,19TCG990215\19TCG990215.jp2,19TDG005215\19TDG005215.jp2,19TCG975200\19TCG975200.jp2,19TCG990200\19TCG990200.jp2,19TDG005200\19TDG005200.jp2,19TCG975185\19TCG975185.jp2,19TCG990185\19TCG990185.jp2,19TDG005185\19TDG005185.jp2
mufs190-1952-dpl5k11-i001-001.tif,None,None,None,None,None,19TDG005230\19TDG005230.jp2,19TCG975215\19TCG975215.jp2,19TCG990215\19TCG990215.jp2,19TDG005215\19TDG005215.jp2
mufs190-1952-dpl5k15-i001-001.tif,None,None,None,None,None,19TDG095365\19TDG095365.jp2,None,None,None
mufs190-1952-dpl5k16-i001-001.tif,None,None,19TDG095395\19TDG095395.jp2,None,None,None,None,None,19TDG095365\19TDG095365.jp2
mufs190-1952-dpl5k17-i001-001.tif,None,19TDG095410\19TDG095410.jp2,19TDG110410\19TDG110410.jp2,None,None,19TDG095395\19TDG095395.jp2,None,None,None
mufs190-1952-dpl5k18-i001-001.tif,None,19TDG095425\19TDG095425.jp2,19TDG110425\19TDG110425.jp2,None,19TDG095410\19TDG095410.jp2,19TDG110410\19TDG110410.jp2,None,19TDG095395\19TDG095395.jp2,19TDG110395\19TDG110395.jp2
mufs190-1952-dpl5k19-i001-001.tif,None,19TDG095455\19TDG095455.jp2,19TDG110455\19TDG110455.jp2,None,19TDG095440\19TDG095440.jp2,19TDG110440\19TDG110440.jp2,None,None,19TDG095425\19TDG095425.jp2
mufs190-1952-dpl5k20-i001-001.tif,None,None,19TDG095470\19TDG095470.jp2,None,None,19TDG095455\19TDG095455.jp2,None,None,19TDG095440\19TDG095440.jp2
mufs190-1952-dpl5k21-i001-001.tif,None,19TDG095485\19TDG095485.jp2,19TDG110485\19TDG110485.jp2,None,19TDG095470\19TDG095470.jp2,19TDG110470\19TDG110470.jp2,None,19TDG095455\19TDG095455.jp2,19TDG110455\19TDG110455.jp2
mufs190-1952-dpl5k22-i001-001.tif,None,19TDG095500\19TDG095500.jp2,19TDG110500\19TDG110500.jp2,None,19TDG095485\19TDG095485.jp2,19TDG110485\19TDG110485.jp2,None,19TDG095470\19TDG095470.jp2,19TDG110470\19TDG110470.jp2
mufs190-1952-dpl5k23-i001-001.tif,None,19TDG095515\19TDG095515.jp2,19TDG110515\19TDG110515.jp2,None,19TDG095500\19TDG095500.jp2,19TDG110500\19TDG110500.jp2,None,19TDG095485\19TDG095485.jp2,19TDG110485\19TDG110485.jp2
mufs190-1952-dpl5k24-i001-001.tif,19TDG080530\19TDG080530.jp2,19TDG095530\19TDG095530.jp2,19TDG110530\19TDG110530.jp2,None,19TDG095515\19TDG095515.jp2,19TDG110515\19TDG110515.jp2,None,None,19TDG095500\19TDG095500.jp2
mufs190-1952-dpl5k25-i001-001.tif,19TDG080560\19TDG080560.jp2,19TDG095560\19TDG095560.jp2,19TDG110560\19TDG110560.jp2,19TDG080545\19TDG080545.jp2,19TDG095545\19TDG095545.jp2,19TDG110545\19TDG110545.jp2,None,19TDG080530\19TDG080530.jp2,19TDG095530\19TDG095530.jp2
mufs190-1952-dpl5k26-i001-001.tif,19TDG080560\19TDG080560.jp2,19TDG095560\19TDG095560.jp2,19TDG110560\19TDG110560.jp2,19TDG080545\19TDG080545.jp2,19TDG095545\19TDG095545.jp2,19TDG110545\19TDG110545.jp2,19TDG080530\19TDG080530.jp2,19TDG095530\19TDG095530.jp2,19TDG110530\19TDG110530.jp2
mufs190-1952-dpl5k27-i001-001.tif,19TDG080575\19TDG080575.jp2,None,None,19TDG080560\19TDG080560.jp2,19TDG095560\19TDG095560.jp2,19TDG110560\19TDG110560.jp2,19TDG080545\19TDG080545.jp2,19TDG095545\19TDG095545.jp2,19TDG110545\19TDG110545.jp2
mufs190-1952-dpl5k28-i001-001.tif,None,None,None,None,None,None,19TDG080575\19TDG080575.jp2,None,None
mufs190-1952-dpl5k30-i001-001.tif,None,None,None,None,None,None,None,None,None
mufs190-1952-dpl5k31-i001-001.tif,None,19TDG065545\19TDG065545.jp2,19TDG080545\19TDG080545.jp2,None,None,19TDG080530\19TDG080530.jp2,None,None,None
mufs190-1952-dpl5k32-i001-001.tif,19TDG050560\19TDG050560.jp2,19TDG065560\19TDG065560.jp2,19TDG080560\19TDG080560.jp2,None,19TDG065545\19TDG065545.jp2,19TDG080545\19TDG080545.jp2,None,None,19TDG080530\19TDG080530.jp2
mufs190-1952-dpl5k33-i001-001.tif,None,None,None,19TDG050575\19TDG050575.jp2,19TDG065575\19TDG065575.jp2,19TDG080575\19TDG080575.jp2,19TDG035560\19TDG035560.jp2,19TDG050560\19TDG050560.jp2,19TDG065560\19TDG065560.jp2
mufs190-1952-dpl5k34-i001-001.tif,None,None,None,None,None,None,19TDG050575\19TDG050575.jp2,19TDG065575\19TDG065575.jp2,19TDG080575\19TDG080575.jp2
mufs190-1952-dpl5k39-i001-001.tif,None,None,None,None,None,None,19TCG975590\19TCG975590.jp2,19TCG990590\19TCG990590.jp2,19TDG005590\19TDG005590.jp2
mufs190-1952-dpl5k40-i001-001.tif,19TCG975590\19TCG975590.jp2,19TCG990590\19TCG990590.jp2,19TDG005590\19TDG005590.jp2,19TCG975575\19TCG975575.jp2,19TCG990575\19TCG990575.jp2,19TDG005575\19TDG005575.jp2,19TCG975560\19TCG975560.jp2,19TCG990560\19TCG990560.jp2,19TDG005560\19TDG005560.jp2
mufs190-1952-dpl5k41-i001-001.tif,19TCG975575\19TCG975575.jp2,19TCG990575\19TCG990575.jp2,19TDG005575\19TDG005575.jp2,19TCG975560\19TCG975560.jp2,19TCG990560\19TCG990560.jp2,19TDG005560\19TDG005560.jp2,19TCG975545\19TCG975545.jp2,19TCG990545\19TCG990545.jp2,19TDG005545\19TDG005545.jp2
mufs190-1952-dpl5k42-i001-001.tif,19TCG975560\19TCG975560.jp2,19TCG990560\19TCG990560.jp2,19TDG005560\19TDG005560.jp2,19TCG975545\19TCG975545.jp2,19TCG990545\19TCG990545.jp2,19TDG005545\19TDG005545.jp2,None,19TCG990530\19TCG990530.jp2,19TDG005530\19TDG005530.jp2
mufs190-1952-dpl5k43-i001-001.tif,19TCG975545\19TCG975545.jp2,19TCG990545\19TCG990545.jp2,19TDG005545\19TDG005545.jp2,None,19TCG990530\19TCG990530.jp2,19TDG005530\19TDG005530.jp2,None,None,19TDG005515\19TDG005515.jp2
mufs190-1952-dpl5k44-i001-001.tif,None,19TCG990530\19TCG990530.jp2,19TDG005530\19TDG005530.jp2,None,None,19TDG005515\19TDG005515.jp2,None,None,None
mufs190-1952-dpl5k47-i001-001.tif,None,19TCG975545\19TCG975545.jp2,19TCG990530\19TCG990530.jp2,None,None,None,None,None,None
mufs190-1952-dpl5k48-i001-001.tif,19TCG960560\19TCG960560.jp2,19TCG975560\19TCG975560.jp2,19TCG990545\19TCG990545.jp2,None,19TCG975545\19TCG975545.jp2,19TCG990530\19TCG990530.jp2,None,None,None
mufs190-1952-dpl5k49-i001-001.tif,19TCG960575\19TCG960575.jp2,19TCG975575\19TCG975575.jp2,19TCG975575\19TCG975575.jp2,None,19TCG960560\19TCG960560.jp2,19TCG975560\19TCG975560.jp2,None,None,19TCG975545\19TCG975545.jp2
mufs190-1952-dpl5k50-i001-001.tif,None,19TCG975590\19TCG975590.jp2,19TCG990590\19TCG990590.jp2,19TCG960575\19TCG960575.jp2,19TCG975575\19TCG975575.jp2,19TCG990575\19TCG990575.jp2,19TCG960560\19TCG960560.jp2,19TCG975560\19TCG975560.jp2,19TCG990560\19TCG990560.jp2
mufs190-1952-dpl5k51-i001-001.tif,None,None,None,None,None,19TCG975590\19TCG975590.jp2,None,19TCG960575\19TCG960575.jp2,19TCG975575\19TCG975575.jp2
mufs190-1952-dpl5k55-i001-001.tif,None,None,None,19TDG005590\19TDG005590.jp2,19TDG020590\19TDG020590.jp2,19TDG035590\19TDG035590.jp2,19TDG005575\19TDG005575.jp2,19TDG020575\19TDG020575.jp2,19TDG035575\19TDG035575.jp2
mufs190-1952-dpl5k56-i001-001.tif,19TDG005590\19TDG005590.jp2,19TDG020590\19TDG020590.jp2,19TDG035590\19TDG035590.jp2,19TDG005575\19TDG005575.jp2,19TDG020575\19TDG020575.jp2,19TDG035575\19TDG035575.jp2,19TDG005560\19TDG005560.jp2,19TDG020560\19TDG020560.jp2,19TDG035560\19TDG035560.jp2
mufs190-1952-dpl5k57-i001-001.tif,19TDG005560\19TDG005560.jp2,19TDG020560\19TDG020560.jp2,19TDG035560\19TDG035560.jp2,19TDG005545\19TDG005545.jp2,19TDG020545\19TDG020545.jp2,None,19TDG005530\19TDG005530.jp2,19TDG020530\19TDG020530.jp2,19TDG035530\19TDG035530.jp2
mufs190-1952-dpl5k58-i001-001.tif,19TDG020560\19TDG020560.jp2,19TDG035560\19TDG035560.jp2,19TDG050560\19TDG050560.jp2,19TDG005545\19TDG005545.jp2,19TDG020545\19TDG020545.jp2,None,19TDG005530\19TDG005530.jp2,19TDG020530\19TDG020530.jp2,19TDG035530\19TDG035530.jp2
mufs190-1952-dpl5k59-i001-001.tif,19TDG005530\19TDG005530.jp2,19TDG020530\19TDG020530.jp2,19TDG035530\19TDG035530.jp2,19TDG005515\19TDG005515.jp2,19TDG020515\19TDG020515.jp2,None,None,None,None
mufs190-1952-dpl5k65-i001-001.tif,19TDG170455\19TDG170455.jp2,None,None,19TDG170440\19TDG170440.jp2,19TDG185440\19TDG185440.jp2,None,19TDG170425\19TDG170425.jp2,19TDG185425\19TDG185425.jp2,None
mufs190-1952-dpl5k66-i001-001.tif,19TDG170440\19TDG170440.jp2,19TDG185440\19TDG185440.jp2,None,19TDG170425\19TDG170425.jp2,19TDG185425\19TDG185425.jp2,None,19TDG170410\19TDG170410.jp2,19TDG185410\19TDG185410.jp2,None
